id,medicament_id,indication
254,37,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
255,37,"Hypercholestérolémie, traitement de 2e intention (de l')"
256,37,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
257,37,Sitostérolémie familiale homozygote
258,38,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
259,38,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
260,38,"le traitement d'une maladie héréditaire rare (connue sous le nom de sitostérolémie) qui augmente le taux sanguin de stérols végétaux, des substances végétales proches du cholestérol ;"
261,38,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
262,38,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
263,38,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
264,38,"Hypercholestérolémie, traitement de 2e intention (de l')"
265,38,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
266,38,Sitostérolémie familiale homozygote
267,39,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
268,39,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
269,39,"le traitement d'une maladie héréditaire rare (connue sous le nom de sitostérolémie) qui augmente le taux sanguin de stérols végétaux, des substances végétales proches du cholestérol ;"
270,39,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
271,39,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
272,39,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
273,39,"Hypercholestérolémie, traitement de 2e intention (de l')"
274,39,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
275,39,Sitostérolémie familiale homozygote
276,40,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
277,40,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
278,40,"le traitement d'une maladie héréditaire rare (connue sous le nom de sitostérolémie) qui augmente le taux sanguin de stérols végétaux, des substances végétales proches du cholestérol ;"
279,40,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
280,40,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
281,40,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
282,40,"Hypercholestérolémie, traitement de 2e intention (de l')"
283,40,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
284,40,Sitostérolémie familiale homozygote
285,41,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
286,41,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
287,41,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
288,41,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
289,41,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
290,41,"Hypercholestérolémie, traitement de 2e intention (de l')"
291,41,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
292,41,Sitostérolémie familiale homozygote
293,42,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
294,42,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
295,42,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
296,42,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
297,42,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
298,42,"Hypercholestérolémie, traitement de 2e intention (de l')"
299,42,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
300,43,Ce médicament est un hypocholestérolémiant. Il diminue l'absorption du cholestérol dans l'intestin et permet ainsi d'abaisser le taux de cholestérol circulant dans le sang.
301,43,"le traitement des excès de cholestérol, seul ou en association avec un hypolipidémiant de la famille des statines ;"
302,43,"le traitement d'une maladie héréditaire rare (connue sous le nom de sitostérolémie) qui augmente le taux sanguin de stérols végétaux, des substances végétales proches du cholestérol ;"
303,43,"dans la prévention des accidents cardiovasculaires en cas d'antécédent de syndrome coronarien aigu, en complément d'un traitement par statine."
304,43,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
305,43,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
306,43,"Hypercholestérolémie, traitement de 2e intention (de l')"
307,43,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
308,43,Sitostérolémie familiale homozygote
309,44,"Hypercholestérolémie familiale homozygote, traitement associé (de l')"
310,44,"Hypercholestérolémie, traitement associé de 2e intention (de l')"
311,44,"Hypercholestérolémie, traitement de 2e intention (de l')"
312,44,"Prévention d'évènement cardiovasculaire chez le patient à risque, traitement associé (de la)"
313,44,Sitostérolémie familiale homozygote
314,45,Dialyse péritonéale
315,46,"Ce médicament contient une association d'enzymes protéolytiques extraites de l'ananas, destinées à lutter contre l'œdème et l'inflammation."
316,46,Il est utilisé dans le traitement des œdèmes survenant après un traumatisme ou une opération.
317,46,"Oedème d'origine traumatique, traitement adjuvant (de l')"
318,46,"Oedème post-opératoire, traitement adjuvant (de l')"
319,47,Baisse visuelle due à l'oedème maculaire diabétique chez l’adulte
320,47,Baisse visuelle due à une néovascularisation choroïdienne secondaire à la myopie chez l’adulte
321,47,Néovascularisation choroïdienne secondaire à la DMLA chez l’adulte
322,47,Oedème maculaire dû à une occlusion veineuse rétinienne chez l’adulte
323,47,Baisse visuelle due à l'oedème maculaire diabétique
324,47,Baisse visuelle due à une néovascularisation choroïdienne secondaire à la myopie
325,47,Néovascularisation choroïdienne secondaire à la DMLA
326,47,Oedème maculaire dû à une occlusion veineuse rétinienne
327,48,Ce médicament est un antivertigineux chimiquement proche de l'histamine.
328,48,Il est utilisé dans le traitement symptomatique de certaines formes de vertiges.
329,48,"Vertige, traitement de fond (du)"
330,49,"Ce médicament contient une protéine conçue pour bloquer l'action des plusieurs facteurs, appelés facteur de croissance de l'endothélium vasculaire (VEGF) et facteur de croissance placentaire. Injecté dans l'œil, il empêche le développement de vaisseaux sanguins anormaux sous la rétine à l'origine d'un épanchement de liquide, d'un œdème et d'une baisse de la vision. Des études ont montré qu'il permet une stabilisation de la vision et souvent une amélioration de l'acuité visuelle."
331,49,"de la forme humide de la dégénérescence maculaire liée à l'âge (DMLA),"
332,49,de la baisse de vision due à l'œdème maculaire diabétique.
333,49,La solution à 40 ml/ml est également utilisée dans le traitement
334,49,"de la baisse de vision due au gonflement de la macula (œdème maculaire) provoqué par l'obstruction des veines de la rétine,"
335,49,de la baisse de vision due à la formation de nouveaux vaisseaux sanguins anormaux dans l'œil suite à une myopie.
336,49,Baisse visuelle due à l'oedème maculaire diabétique chez l’adulte
337,49,Baisse visuelle due à une néovascularisation choroïdienne secondaire à la myopie chez l’adulte
338,49,Néovascularisation choroïdienne secondaire à la DMLA chez l’adulte
339,49,Oedème maculaire dû à une occlusion veineuse rétinienne chez l’adulte
340,49,Rétinopathie du prématuré
341,49,Baisse visuelle due à l'oedème maculaire diabétique
342,49,Baisse visuelle due à une néovascularisation choroïdienne secondaire à la myopie
343,49,Néovascularisation choroïdienne secondaire à la DMLA
344,49,Oedème maculaire dû à une occlusion veineuse rétinienne
345,50,Ce collyre contient un antibiotique de la famille des quinolones.
346,50,Il est utilisé dans le traitement de certaines infections bactériennes de l'œil.
347,50,Conjonctivite présumée bactérienne
348,50,Kératite bactérienne
349,50,Ulcère cornéen
350,51,"Ce médicament contient de l'interféron bêta qui appartient à la famille des cytokines, des substances normalement présentes dans l'organisme intervenant dans la réponse inflammatoire. Le mécanisme d'action de l'interféron bêta dans la sclérose en plaques (SEP) est mal connu. Des études ont montré qu'il diminue d'environ 30 % la fréquence des poussées de sclérose en plaques, réduit le nombre de lésions à l'IRM et retarde la progression du handicap."
351,51,"de la sclérose en plaques de forme rémittente (caractérisée par au moins deux poussées au cours des deux années précédentes sans progression régulière entre les poussées),"
